id,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41
599,0,tcp,http,SF,209,673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
600,0,tcp,http,SF,202,1743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,35,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
601,0,tcp,http,SF,206,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0
602,0,udp,domain_u,SF,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,1,0,0.09,255,251,0.98,0.01,0.01,0,0,0,0,0
603,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,0,0,0,0,1,0,0.09,255,248,0.97,0.01,0.01,0,0,0,0,0
604,226,tcp,telnet,SF,507,60530,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.02,0,0,0,0,0,0
605,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,1,0,0.13,255,248,0.97,0.01,0.01,0,0,0,0,0
606,0,tcp,http,SF,220,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,243,255,1,0,0,0.02,0,0.01,0,0
607,0,tcp,http,SF,358,625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,1,0,0.23,18,255,1,0,0.06,0.02,0,0,0,0
608,0,tcp,http,SF,194,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0
609,0,tcp,http,SF,168,13141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,250,255,1,0,0,0.01,0,0.01,0,0
610,0,tcp,http,SF,225,6281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,1,0,0.31,255,255,1,0,0,0,0,0,0,0
611,0,tcp,http,SF,144,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12,254,1,0,0.08,0.04,0,0,0,0
612,134,tcp,IRC,SF,342,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39,17,0.44,0.05,0.03,0,0.03,0.06,0.33,0.76
613,0,udp,domain_u,SF,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,250,0.98,0.01,0.01,0,0,0,0,0
614,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
615,0,tcp,http,SF,285,25519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,91,255,1,0,0.01,0.02,0.01,0,0,0
616,0,tcp,http,SF,180,1797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.4,255,243,0.95,0.02,0,0,0,0,0,0
617,0,udp,domain_u,SF,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0.29,255,250,0.98,0.01,0.01,0,0,0,0,0
618,0,tcp,http,SF,170,9699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
619,0,tcp,http,SF,183,11200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0
620,0,tcp,http,SF,228,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0
621,0,tcp,http,SF,222,6324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
622,0,udp,domain_u,SF,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0.86,0.29,0.12,255,251,0.98,0.01,0,0,0,0,0,0
623,0,tcp,http,SF,202,2863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0
624,0,tcp,http,SF,200,382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
625,0,tcp,http,SF,204,634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
626,17,tcp,IRC,SF,148,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40,18,0.45,0.05,0.03,0,0.03,0.06,0.32,0.72
627,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
628,0,tcp,http,SF,276,1398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,71,234,1,0,0.01,0.03,0,0,0,0
629,0,tcp,http,SF,278,1564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,1,0,0.11,80,243,1,0,0.01,0.03,0,0,0,0
630,0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,120,120,1,0,1,0,0,0,0,0
631,0,tcp,http,SF,229,772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
632,0,tcp,http,SF,288,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,1,0,0.19,92,255,1,0,0.01,0.03,0,0,0,0
633,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0
634,0,tcp,http,SF,243,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,42,255,1,0,0.02,0.03,0,0,0,0
635,0,tcp,http,SF,240,441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,1,0,0.45,255,255,1,0,0,0,0,0,0,0
636,0,tcp,http,SF,242,1809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,1,0,0.24,255,255,1,0,0,0,0,0,0,0
637,0,tcp,http,SF,248,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,31,0,0,0,0,1,0,0.16,255,255,1,0,0,0,0,0,0,0
638,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
639,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
640,0,tcp,http,SF,240,2772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
641,0,tcp,http,SF,208,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
642,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
643,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
644,0,tcp,http,SF,203,2863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0
645,0,tcp,http,SF,209,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
646,0,tcp,http,SF,206,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
647,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
648,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
649,0,tcp,http,SF,216,1850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0
650,0,tcp,http,SF,205,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
651,0,tcp,http,SF,209,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,0,0.1,117,255,1,0,0.01,0.04,0,0,0,0
652,0,tcp,http,SF,209,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,43,255,1,0,0.02,0.03,0,0,0,0
653,0,tcp,http,SF,148,3713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,254,1,0,0.12,0.04,0,0,0,0
654,0,tcp,http,SF,266,1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0
655,0,tcp,http,SF,258,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
656,0,tcp,http,SF,289,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,105,255,1,0,0.01,0.02,0,0,0,0
657,0,tcp,http,SF,188,3913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,218,0.85,0.03,0,0,0,0,0,0
658,0,tcp,http,SF,205,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
659,0,tcp,http,SF,216,1850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0
660,0,tcp,http,SF,203,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0
661,0,tcp,http,SF,205,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0
662,0,tcp,http,SF,222,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0
663,0,tcp,http,SF,207,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0
664,0,tcp,http,SF,211,1429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0
665,0,tcp,http,SF,207,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0
666,0,tcp,http,SF,339,1773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,1,0,0.15,8,255,1,0,0.12,0.03,0,0,0,0
667,0,tcp,http,SF,334,6989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,0,1,0,0.13,16,255,1,0,0.06,0.03,0,0,0,0
668,0,tcp,http,SF,239,6291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,115,255,1,0,0.01,0.02,0,0,0,0
669,0,tcp,http,SF,286,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,1,0,0.13,124,255,1,0,0.01,0.02,0,0,0,0
670,0,tcp,http,SF,249,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
671,0,tcp,http,SF,243,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0
672,0,tcp,http,SF,253,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
673,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
674,0,tcp,http,SF,218,4904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0
675,0,tcp,http,SF,207,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0
676,0,tcp,http,SF,221,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0
677,0,tcp,http,SF,210,2858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0
678,0,tcp,http,SF,340,8557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,41,0.17,0.02,0,0,1,0,0.1,24,255,1,0,0.04,0.03,0.04,0,0,0
679,0,tcp,http,SF,317,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,40,0.07,0.03,0,0,1,0,0.08,33,255,1,0,0.03,0.03,0.03,0,0,0
680,0,tcp,http,SF,235,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,255,218,0.85,0.03,0,0,0,0,0,0
681,0,tcp,http,SF,355,30327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.22,3,252,1,0,0.33,0.04,0,0,0,0
682,0,tcp,http,SF,285,25519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,119,255,1,0,0.01,0.02,0.01,0,0,0
683,0,tcp,http,SF,199,2034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,244,255,1,0,0,0.02,0,0,0,0
684,0,tcp,ftp_data,SF,15722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,224,36,0.16,0.03,0.16,0,0,0,0.01,0
685,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
686,0,tcp,http,SF,181,11444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
687,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
688,1,tcp,smtp,SF,1955,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,137,178,0.85,0.04,0.01,0.01,0,0,0,0
689,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,1,0,0.25,255,250,0.98,0.01,0.02,0,0,0,0,0
690,0,tcp,http,SF,183,5247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,74,255,1,0,0.01,0.05,0,0,0,0
691,0,tcp,http,SF,180,1151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,83,255,1,0,0.01,0.05,0,0,0,0
692,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0.67,0.67,0.67,255,250,0.98,0.01,0.01,0,0,0,0,0
693,1,tcp,smtp,SF,681,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,214,139,0.6,0.03,0,0.01,0,0,0.01,0.01
694,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
695,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
696,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
697,0,tcp,smtp,SF,143,459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,82,58,0.71,0.07,0.01,0,0.06,0,0.06,0.09
698,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
699,0,tcp,http,SF,199,601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
700,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
701,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,0.22,255,252,0.99,0.01,0.01,0,0,0,0,0
702,0,tcp,http,SF,334,1930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,0.1,0.02,0,0,0,0
703,0,tcp,http,SF,339,1556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,19,255,1,0,0.05,0.02,0,0,0,0
704,0,tcp,http,SF,230,49759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
705,0,tcp,http,SF,286,6924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
706,0,tcp,http,SF,318,19075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
707,0,tcp,http,SF,299,3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
708,0,tcp,ftp_data,SF,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,202,55,0.27,0.02,0.27,0,0,0,0,0
709,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
710,0,tcp,http,SF,292,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,65,255,1,0,0.02,0.02,0,0,0,0
711,0,tcp,http,SF,229,2153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
712,0,tcp,http,SF,232,3287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
713,0,tcp,http,SF,229,1567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,38,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0
714,0,tcp,http,SF,233,1009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,48,0,0,0,0,1,0,0.04,255,255,1,0,0,0,0,0,0,0
715,0,tcp,smtp,SF,1051,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,187,164,0.72,0.03,0.01,0.01,0,0,0.02,0.02
716,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
717,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
718,0,tcp,http,SF,266,1302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
719,0,tcp,http,SF,271,799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
720,0,tcp,smtp,SF,874,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,196,137,0.7,0.03,0.01,0,0,0,0,0
721,0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,255,250,0.98,0.01,0,0,0,0,0,0
722,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,1,0,0.18,255,249,0.98,0.01,0,0,0,0,0,0
723,0,tcp,http,SF,357,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,131,255,1,0,0.01,0.03,0,0,0,0
724,0,tcp,http,SF,338,3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0
725,0,tcp,http,SF,392,526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,0.13,41,255,1,0,0.02,0.02,0,0,0,0
726,0,tcp,smtp,SF,103,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,84,60,0.71,0.07,0.01,0,0.06,0,0.06,0.08
727,0,tcp,http,SF,222,5338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
728,0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,255,250,0.98,0.01,0,0,0,0,0,0
729,0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0.75,0.5,0.4,255,249,0.98,0.01,0.01,0,0,0,0,0
730,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,255,248,0.97,0.01,0,0,0,0,0,0
731,0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,249,0.98,0.01,0,0,0,0,0,0
732,0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,249,0.98,0.01,0,0,0,0,0,0
733,0,tcp,http,SF,258,4823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,11,11,1,0,0.09,0,0,0,0,0
734,0,tcp,http,SF,257,3582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,1,0,0.24,255,255,1,0,0,0,0,0,0,0
735,0,tcp,http,SF,319,4033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,27,0,0,0,0,1,0,0.15,47,255,1,0,0.02,0.04,0,0,0,0
736,0,tcp,http,SF,274,1326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,35,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0
737,0,tcp,http,SF,271,755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,40,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
738,0,tcp,http,SF,319,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,50,0,0,0,0,1,0,0.1,60,255,1,0,0.02,0.04,0,0,0,0
739,0,tcp,http,SF,336,1284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0
740,0,tcp,http,SF,332,3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,68,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
741,0,tcp,http,SF,390,526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,1,0,0.08,42,255,1,0,0.02,0.02,0,0,0,0
742,0,tcp,http,SF,210,13057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,255,1,0,0,0,0,0,0,0
743,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
744,0,tcp,http,SF,292,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,158,255,1,0,0.01,0.01,0,0,0,0
745,0,tcp,http,SF,163,6045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,1,0,0.18,52,255,1,0,0.02,0.02,0.02,0,0,0
746,0,tcp,http,SF,335,674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,1,0,0.16,66,255,1,0,0.02,0.02,0,0,0,0
747,0,tcp,http,SF,341,1150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,1,0,0.17,76,255,1,0,0.01,0.02,0,0,0,0
748,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
